ACC162662436,2021,53.645369011397655,2023-07-13,Catina Schinner
ACC162662436,2021,66.1118265692452,2023-03-21,Catina Schinner
ACC162662436,2022,44.19091880163555,2023-02-02,Catina Schinner
ACC162662436,2022,57.54494307778875,2022-12-18,Catina Schinner
ACC162662436,2022,55.66913134808463,2023-02-03,Catina Schinner
ACC162662436,2021,92.37152058891789,2023-05-03,Catina Schinner
ACC162662436,2022,41.01073913001808,2023-04-30,Catina Schinner
ACC162662436,2022,42.060383779157426,2023-04-24,Catina Schinner
ACC162662436,2022,31.481398069459793,2022-10-31,Catina Schinner
ACC162662436,2022,79.93928443061111,2023-01-28,Catina Schinner
ACC131736,2021,24.34811432747737,2023-04-14,Pete Gleichner
ACC131736,2022,65.44422922587921,2023-05-13,Pete Gleichner
ACC131736,2022,33.403822062481716,2023-05-16,Pete Gleichner
ACC131736,2022,72.02511426442435,2022-12-23,Pete Gleichner
ACC131736,2021,70.88497504557817,2023-01-12,Pete Gleichner
ACC131736,2022,63.1196809190634,2022-08-14,Pete Gleichner
ACC131736,2021,63.04793157335945,2023-03-29,Pete Gleichner
ACC131736,2021,26.86634897144996,2023-07-01,Pete Gleichner
ACC131736,2021,35.5777551916526,2022-11-04,Pete Gleichner
