ACC195922905,2021,31.502756329123056,2022-08-20,Sommer Schmidt
ACC195922905,2021,70.38951630477057,2023-01-30,Sommer Schmidt
ACC195922905,2021,95.64956253532631,2023-04-03,Sommer Schmidt
ACC195922905,2022,22.05593536252941,2022-11-24,Sommer Schmidt
ACC195922905,2022,90.26124450781414,2022-10-25,Sommer Schmidt
ACC195922905,2021,44.500977562226986,2022-11-24,Sommer Schmidt
ACC195922905,2021,34.63455483252629,2022-11-21,Sommer Schmidt
ACC195922905,2021,46.17059992267598,2023-05-31,Sommer Schmidt
ACC195922905,2022,57.47680511204494,2022-09-13,Sommer Schmidt
ACC195922905,2022,51.77071274039205,2022-10-27,Sommer Schmidt
