ACC150657,2021,61.87590699537307,2023-05-20,Woodrow Lemke
ACC150657,2022,88.9475436698332,2022-09-07,Woodrow Lemke
ACC150657,2022,56.35173443624516,2023-02-05,Woodrow Lemke
ACC150657,2022,82.20176884189469,2023-03-25,Woodrow Lemke
ACC150657,2022,40.22335675854535,2023-02-05,Woodrow Lemke
ACC150657,2021,31.599548452512806,2022-11-16,Woodrow Lemke
ACC150657,2021,33.16837262166737,2022-09-28,Woodrow Lemke
ACC150657,2021,40.33312501545504,2022-08-30,Woodrow Lemke
ACC150657,2022,69.58929130268314,2022-09-12,Woodrow Lemke
ACC150657,2022,15.857039843710062,2022-11-16,Woodrow Lemke
