ACC159672,2021,21.273021693519603,2023-02-20,Galen Ebert PhD
ACC159672,2022,58.27653202672209,2022-08-24,Galen Ebert PhD
ACC159672,2021,67.76982750281763,2023-04-17,Galen Ebert PhD
ACC159672,2021,90.35472848198457,2022-10-24,Galen Ebert PhD
ACC159672,2022,40.408406374042876,2022-09-09,Galen Ebert PhD
ACC159672,2022,21.451425734712302,2022-11-05,Galen Ebert PhD
ACC159672,2022,11.07003724583658,2023-03-03,Galen Ebert PhD
ACC159672,2021,19.01269694895909,2023-07-14,Galen Ebert PhD
ACC159672,2021,73.21998116880286,2022-12-31,Galen Ebert PhD
ACC119482511,2022,45.772289261085064,2023-03-23,Raymon Mraz
ACC119482511,2022,77.86622104725079,2022-08-27,Raymon Mraz
ACC119482511,2021,28.182052487239044,2022-12-31,Raymon Mraz
ACC119482511,2022,30.075586103564284,2022-08-22,Raymon Mraz
ACC119482511,2021,59.283582585567686,2022-11-27,Raymon Mraz
ACC119482511,2021,37.52280712997986,2022-08-12,Raymon Mraz
ACC119482511,2022,30.477685018777517,2023-02-10,Raymon Mraz
