ACC12639075,2022,45.335850174571746,2022-08-03,Glennie Hegmann
ACC12639075,2021,82.21975904149994,2022-11-11,Glennie Hegmann
ACC17764015,2022,32.96299326586916,2022-10-25,Martin Zulauf
ACC17764015,2021,50.88607594398392,2022-09-30,Martin Zulauf
ACC17764015,2022,64.61535227701376,2022-08-14,Martin Zulauf
ACC17764015,2021,52.8472619314482,2022-09-07,Martin Zulauf
ACC17764015,2021,14.326333973519173,2022-12-06,Martin Zulauf
ACC17764015,2021,76.7804861255007,2022-10-23,Martin Zulauf
ACC17764015,2021,69.6719668035384,2023-02-11,Martin Zulauf
ACC17764015,2021,52.41777608647303,2023-05-04,Martin Zulauf
ACC17764015,2021,45.11415550429075,2023-05-25,Martin Zulauf
